"R01","R02","boundary_event","entry_case","Q1","Q2","surv1","surv2","both_burnout","strain1_only_burnout","strain2_only_burnout","neither_burnout","error_message"
1.2,1.85,"yes","strain2_reentered_before_strain1_escaped",1,0.982860445749309,0,0.0171395542506915,0.982860445749309,0.0171395542506915,0,0,NA
1.2,1.86,"yes","strain2_reentered_before_strain1_escaped",1,0.983420070482064,0,0.0165799295179361,0.983420070482064,0.0165799295179361,0,0,NA
1.2,1.87,"yes","strain2_reentered_before_strain1_escaped",1,0.983947331384153,0,0.0160526686158465,0.983947331384153,0.0160526686158465,0,0,NA
1.2,1.88,"yes","strain2_reentered_before_strain1_escaped",1,0.984444408678366,0,0.0155555913216335,0.984444408678366,0.0155555913216335,0,0,NA
1.2,1.89,"yes","strain2_reentered_before_strain1_escaped",1,0.984913263294643,0,0.0150867367053569,0.984913263294643,0.0150867367053569,0,0,NA
1.2,1.9,"yes","strain2_reentered_before_strain1_escaped",1,0.98535565254854,0,0.01464434745146,0.98535565254854,0.01464434745146,0,0,NA
1.2,1.91,"yes","strain2_reentered_before_strain1_escaped",1,0.985773324465137,0,0.0142266755348631,0.985773324465137,0.0142266755348631,0,0,NA
1.2,1.92,"yes","strain2_reentered_before_strain1_escaped",1,0.986167763828647,0,0.0138322361713529,0.986167763828647,0.0138322361713529,0,0,NA
1.2,1.93,"yes","strain2_reentered_before_strain1_escaped",1,0.986540460963486,0,0.0134595390365136,0.986540460963486,0.0134595390365136,0,0,NA
1.2,1.94,"yes","strain2_reentered_before_strain1_escaped",1,0.986892745562929,0,0.0131072544370705,0.986892745562929,0.0131072544370705,0,0,NA
1.2,1.95,"yes","strain2_reentered_before_strain1_escaped",1,0.987225801147453,0,0.0127741988525467,0.987225801147453,0.0127741988525467,0,0,NA
1.2,1.96,"yes","strain2_reentered_before_strain1_escaped",1,0.987540826451298,0,0.012459173548702,0.987540826451298,0.012459173548702,0,0,NA
1.2,1.97,"yes","strain2_reentered_before_strain1_escaped",1,0.987838872760265,0,0.0121611272397352,0.987838872760265,0.0121611272397352,0,0,NA
1.2,1.98,"yes","strain2_reentered_before_strain1_escaped",1,0.988120911314493,0,0.0118790886855071,0.988120911314493,0.0118790886855071,0,0,NA
1.2,1.99,"yes","strain2_reentered_before_strain1_escaped",1,0.988387859164745,0,0.0116121408352553,0.988387859164745,0.0116121408352553,0,0,NA
1.2,2,"yes","strain2_reentered_before_strain1_escaped",1,0.988640541527039,0,0.0113594584729608,0.988640541527039,0.0113594584729608,0,0,NA
1.2,2.01,"yes","strain2_reentered_before_strain1_escaped",1,0.988879825875672,0,0.0111201741243282,0.988879825875672,0.0111201741243282,0,0,NA
1.2,2.02,"yes","strain2_reentered_before_strain1_escaped",1,0.989106395137633,0,0.0108936048623672,0.989106395137633,0.0108936048623672,0,0,NA
1.2,2.03,"yes","strain2_reentered_before_strain1_escaped",1,0.989320948364691,0,0.010679051635309,0.989320948364691,0.010679051635309,0,0,NA
1.2,2.04,"yes","strain2_reentered_before_strain1_escaped",1,0.989524145367423,0,0.0104758546325769,0.989524145367423,0.0104758546325769,0,0,NA
1.2,2.05,"yes","strain2_reentered_before_strain1_escaped",1,0.989716568333818,0,0.0102834316661823,0.989716568333818,0.0102834316661823,0,0,NA
1.2,2.06,"yes","strain2_reentered_before_strain1_escaped",1,0.989898751044472,0,0.0101012489555278,0.989898751044472,0.0101012489555278,0,0,NA
1.2,2.07,"yes","strain2_reentered_before_strain1_escaped",1,0.990071250837649,0,0.00992874916235054,0.990071250837649,0.00992874916235054,0,0,NA
1.2,2.08,"yes","strain2_reentered_before_strain1_escaped",1,0.990234537213463,0,0.00976546278653689,0.990234537213463,0.00976546278653689,0,0,NA
