"R0","K","log10K","r","gamma","dt","t_max","nsim","n_patch","alpha","I_init","mean_ext_time_index","mean_T_ext","ext_prob","n_ext","finite_conditional_mean"
2,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,276.873353596758,27.5873353596758,0.987,987,TRUE
2.1,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,258.867336683417,25.7867336683417,0.995,995,TRUE
2.2,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,244.389389389389,24.3389389389389,0.999,999,TRUE
2.3,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,230.602,22.9602,1,1000,TRUE
2.4,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,220.458,21.9458,1,1000,TRUE
2.5,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,211.188,21.0188,1,1000,TRUE
2.6,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,202.956,20.1956,1,1000,TRUE
2.7,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,196.336,19.5336,1,1000,TRUE
2.8,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,189.396,18.8396,1,1000,TRUE
2.9,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,184.182,18.3182,1,1000,TRUE
3,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,180.53,17.953,1,1000,TRUE
3.1,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,176.853,17.5853,1,1000,TRUE
3.2,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,173.442,17.2442,1,1000,TRUE
3.3,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,168.523,16.7523,1,1000,TRUE
3.4,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,165.186,16.4186,1,1000,TRUE
3.5,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,163.651,16.2651,1,1000,TRUE
3.6,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,159.911,15.8911,1,1000,TRUE
3.7,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,158.312,15.7312,1,1000,TRUE
3.8,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,156.239,15.5239,1,1000,TRUE
3.9,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,154.829,15.3829,1,1000,TRUE
4,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,152.346,15.1346,1,1000,TRUE
4.1,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,151.735,15.0735,1,1000,TRUE
4.2,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,150.054,14.9054,1,1000,TRUE
4.3,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,147.564,14.6564,1,1000,TRUE
4.4,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,146.449,14.5449,1,1000,TRUE
4.5,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,145.341,14.4341,1,1000,TRUE
4.6,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,143.88,14.288,1,1000,TRUE
4.7,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,142.482,14.1482,1,1000,TRUE
4.8,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,142.117,14.1117,1,1000,TRUE
4.9,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,141.366,14.0366,1,1000,TRUE
5,31622.7766016838,4.5,0.05,1,0.1,200,1000,1,0,10,139.763,13.8763,1,1000,TRUE
1.1,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,84.23046875,8.323046875,0.256,256,TRUE
1.2,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,56.6126126126126,5.56126126126126,0.111,111,TRUE
1.3,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,58.8392857142857,5.78392857142857,0.056,56,TRUE
1.4,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,290.507936507937,28.9507936507937,0.063,63,TRUE
1.5,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,413.320610687023,41.2320610687023,0.131,131,TRUE
1.6,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,417.683417085427,41.6683417085427,0.398,398,TRUE
1.7,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,385.782131661442,38.4782131661442,0.638,638,TRUE
1.8,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,350.432009626955,34.9432009626955,0.831,831,TRUE
1.9,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,326.621359223301,32.5621359223301,0.927,927,TRUE
2,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,299.156441717791,29.8156441717791,0.978,978,TRUE
2.1,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,279.76012145749,27.876012145749,0.988,988,TRUE
2.2,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,258.485456369107,25.7485456369107,0.997,997,TRUE
2.3,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,244.803607214429,24.3803607214429,0.998,998,TRUE
2.4,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,234.933,23.3933,1,1000,TRUE
2.5,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,224.122,22.3122,1,1000,TRUE
2.6,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,215.835,21.4835,1,1000,TRUE
2.7,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,208.103,20.7103,1,1000,TRUE
2.8,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,202.107,20.1107,1,1000,TRUE
2.9,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,197.024,19.6024,1,1000,TRUE
3,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,191.243,19.0243,1,1000,TRUE
3.1,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,186.27,18.527,1,1000,TRUE
3.2,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,183.277,18.2277,1,1000,TRUE
3.3,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,178.92,17.792,1,1000,TRUE
3.4,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,174.568,17.3568,1,1000,TRUE
3.5,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,173.355,17.2355,1,1000,TRUE
3.6,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,170.835,16.9835,1,1000,TRUE
3.7,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,167.636,16.6636,1,1000,TRUE
3.8,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,165.408,16.4408,1,1000,TRUE
3.9,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,162.043,16.1043,1,1000,TRUE
4,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,162.18,16.118,1,1000,TRUE
4.1,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,159.49,15.849,1,1000,TRUE
4.2,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,157.087,15.6087,1,1000,TRUE
4.3,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,156.69,15.569,1,1000,TRUE
4.4,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,153.839,15.2839,1,1000,TRUE
4.5,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,153.007,15.2007,1,1000,TRUE
4.6,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,151.719,15.0719,1,1000,TRUE
4.7,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,150.189,14.9189,1,1000,TRUE
4.8,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,149.412,14.8412,1,1000,TRUE
4.9,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,148.264,14.7264,1,1000,TRUE
5,56234.1325190349,4.75,0.05,1,0.1,200,1000,1,0,10,147.683,14.6683,1,1000,TRUE
1.1,1e+05,5,0.05,1,0.1,200,1000,1,0,10,86.1344537815126,8.51344537815126,0.238,238,TRUE
1.2,1e+05,5,0.05,1,0.1,200,1000,1,0,10,52.877358490566,5.1877358490566,0.106,106,TRUE
1.3,1e+05,5,0.05,1,0.1,200,1000,1,0,10,48.0625,4.70625,0.048,48,TRUE
1.4,1e+05,5,0.05,1,0.1,200,1000,1,0,10,109.659090909091,10.8659090909091,0.044,44,TRUE
1.5,1e+05,5,0.05,1,0.1,200,1000,1,0,10,350.125,34.9125,0.056,56,TRUE
1.6,1e+05,5,0.05,1,0.1,200,1000,1,0,10,450.267759562842,44.9267759562842,0.183,183,TRUE
1.7,1e+05,5,0.05,1,0.1,200,1000,1,0,10,413.521929824561,41.2521929824561,0.456,456,TRUE
1.8,1e+05,5,0.05,1,0.1,200,1000,1,0,10,378.908707865169,37.7908707865169,0.712,712,TRUE
1.9,1e+05,5,0.05,1,0.1,200,1000,1,0,10,350.188356164384,34.9188356164384,0.876,876,TRUE
2,1e+05,5,0.05,1,0.1,200,1000,1,0,10,325.603793466807,32.4603793466807,0.949,949,TRUE
2.1,1e+05,5,0.05,1,0.1,200,1000,1,0,10,298.495926680244,29.7495926680244,0.982,982,TRUE
2.2,1e+05,5,0.05,1,0.1,200,1000,1,0,10,277.752008032129,27.6752008032129,0.996,996,TRUE
2.3,1e+05,5,0.05,1,0.1,200,1000,1,0,10,262.733733733734,26.1733733733734,0.999,999,TRUE
2.4,1e+05,5,0.05,1,0.1,200,1000,1,0,10,250.463463463463,24.9463463463463,0.999,999,TRUE
2.5,1e+05,5,0.05,1,0.1,200,1000,1,0,10,238.703,23.7703,1,1000,TRUE
2.6,1e+05,5,0.05,1,0.1,200,1000,1,0,10,230.11,22.911,1,1000,TRUE
2.7,1e+05,5,0.05,1,0.1,200,1000,1,0,10,222.056,22.1056,1,1000,TRUE
2.8,1e+05,5,0.05,1,0.1,200,1000,1,0,10,214.8,21.38,1,1000,TRUE
2.9,1e+05,5,0.05,1,0.1,200,1000,1,0,10,209.086,20.8086,1,1000,TRUE
3,1e+05,5,0.05,1,0.1,200,1000,1,0,10,202.382,20.1382,1,1000,TRUE
3.1,1e+05,5,0.05,1,0.1,200,1000,1,0,10,197.616,19.6616,1,1000,TRUE
3.2,1e+05,5,0.05,1,0.1,200,1000,1,0,10,193.975,19.2975,1,1000,TRUE
3.3,1e+05,5,0.05,1,0.1,200,1000,1,0,10,189.681,18.8681,1,1000,TRUE
3.4,1e+05,5,0.05,1,0.1,200,1000,1,0,10,186.202,18.5202,1,1000,TRUE
3.5,1e+05,5,0.05,1,0.1,200,1000,1,0,10,182.361,18.1361,1,1000,TRUE
3.6,1e+05,5,0.05,1,0.1,200,1000,1,0,10,179.871,17.8871,1,1000,TRUE
3.7,1e+05,5,0.05,1,0.1,200,1000,1,0,10,177.011,17.6011,1,1000,TRUE
3.8,1e+05,5,0.05,1,0.1,200,1000,1,0,10,174.451,17.3451,1,1000,TRUE
3.9,1e+05,5,0.05,1,0.1,200,1000,1,0,10,171.633,17.0633,1,1000,TRUE
4,1e+05,5,0.05,1,0.1,200,1000,1,0,10,169.668,16.8668,1,1000,TRUE
4.1,1e+05,5,0.05,1,0.1,200,1000,1,0,10,168.386,16.7386,1,1000,TRUE
4.2,1e+05,5,0.05,1,0.1,200,1000,1,0,10,165.888,16.4888,1,1000,TRUE
4.3,1e+05,5,0.05,1,0.1,200,1000,1,0,10,164.576,16.3576,1,1000,TRUE
4.4,1e+05,5,0.05,1,0.1,200,1000,1,0,10,162.487,16.1487,1,1000,TRUE
4.5,1e+05,5,0.05,1,0.1,200,1000,1,0,10,160.964,15.9964,1,1000,TRUE
4.6,1e+05,5,0.05,1,0.1,200,1000,1,0,10,160.253,15.9253,1,1000,TRUE
4.7,1e+05,5,0.05,1,0.1,200,1000,1,0,10,159.362,15.8362,1,1000,TRUE
4.8,1e+05,5,0.05,1,0.1,200,1000,1,0,10,158.225,15.7225,1,1000,TRUE
4.9,1e+05,5,0.05,1,0.1,200,1000,1,0,10,157.036,15.6036,1,1000,TRUE
5,1e+05,5,0.05,1,0.1,200,1000,1,0,10,155.323,15.4323,1,1000,TRUE
1.1,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,84.4372469635628,8.34372469635628,0.247,247,TRUE
1.2,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,52.9,5.19,0.11,110,TRUE
1.3,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,49.6730769230769,4.86730769230769,0.052,52,TRUE
1.4,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,39.5185185185185,3.85185185185185,0.027,27,TRUE
1.5,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,128.52380952381,12.752380952381,0.021,21,TRUE
1.6,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,400.796610169492,39.9796610169492,0.059,59,TRUE
1.7,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,426.235772357724,42.5235772357724,0.246,246,TRUE
1.8,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,410.402550091075,40.9402550091075,0.549,549,TRUE
1.9,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,377.397208121827,37.6397208121827,0.788,788,TRUE
2,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,346.281045751634,34.5281045751634,0.918,918,TRUE
2.1,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,318.521560574949,31.7521560574949,0.974,974,TRUE
2.2,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,296.161779575329,29.5161779575329,0.989,989,TRUE
2.3,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,279.733466933868,27.8733466933868,0.998,998,TRUE
2.4,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,266.471471471471,26.5471471471472,0.999,999,TRUE
2.5,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,253.199,25.2199,1,1000,TRUE
2.6,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,243.441,24.2441,1,1000,TRUE
2.7,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,233.971,23.2971,1,1000,TRUE
2.8,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,226.554,22.5554,1,1000,TRUE
2.9,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,219.131,21.8131,1,1000,TRUE
3,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,214.954,21.3954,1,1000,TRUE
3.1,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,208.571,20.7571,1,1000,TRUE
3.2,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,202.413,20.1413,1,1000,TRUE
3.3,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,198.157,19.7157,1,1000,TRUE
3.4,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,195.134,19.4134,1,1000,TRUE
3.5,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,191.445,19.0445,1,1000,TRUE
3.6,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,189.511,18.8511,1,1000,TRUE
3.7,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,187.087,18.6087,1,1000,TRUE
3.8,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,183.281,18.2281,1,1000,TRUE
3.9,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,181.198,18.0198,1,1000,TRUE
4,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,178.613,17.7613,1,1000,TRUE
4.1,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,175.53,17.453,1,1000,TRUE
4.2,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,174.504,17.3504,1,1000,TRUE
4.3,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,172.447,17.1447,1,1000,TRUE
4.4,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,171.22,17.022,1,1000,TRUE
4.5,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,169.12,16.812,1,1000,TRUE
4.6,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,167.411,16.6411,1,1000,TRUE
4.7,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,167.349,16.6349,1,1000,TRUE
4.8,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,165.951,16.4951,1,1000,TRUE
4.9,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,164.001,16.3001,1,1000,TRUE
5,177827.941003892,5.25,0.05,1,0.1,200,1000,1,0,10,162.457,16.1457,1,1000,TRUE
1.1,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,82.9877049180328,8.19877049180328,0.244,244,TRUE
1.2,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,51.2156862745098,5.02156862745098,0.102,102,TRUE
1.3,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,48.1969696969697,4.71969696969697,0.066,66,TRUE
1.4,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,41,4,0.034,34,TRUE
1.5,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,30.2857142857143,2.92857142857143,0.021,21,TRUE
1.6,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,165.0625,16.40625,0.016,16,TRUE
1.7,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,424.888888888889,42.3888888888889,0.099,99,TRUE
1.8,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,430.55421686747,42.955421686747,0.332,332,TRUE
1.9,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,403.664615384615,40.2664615384615,0.65,650,TRUE
2,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,371.620809248555,37.0620809248555,0.865,865,TRUE
2.1,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,342.123417721519,34.1123417721519,0.948,948,TRUE
2.2,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,318.264073694985,31.7264073694985,0.977,977,TRUE
2.3,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,300.098492462312,29.9098492462312,0.995,995,TRUE
2.4,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,282.383534136546,28.1383534136546,0.996,996,TRUE
2.5,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,269.431431431431,26.8431431431431,0.999,999,TRUE
2.6,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,255.564,25.4564,1,1000,TRUE
2.7,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,247.637,24.6637,1,1000,TRUE
2.8,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,239.776,23.8776,1,1000,TRUE
2.9,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,232.751,23.1751,1,1000,TRUE
3,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,224.571,22.3571,1,1000,TRUE
3.1,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,218.654,21.7654,1,1000,TRUE
3.2,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,214.064,21.3064,1,1000,TRUE
3.3,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,208.803,20.7803,1,1000,TRUE
3.4,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,204.504,20.3504,1,1000,TRUE
3.5,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,200.835,19.9835,1,1000,TRUE
3.6,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,198.418,19.7418,1,1000,TRUE
3.7,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,195.113,19.4113,1,1000,TRUE
3.8,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,191.785,19.0785,1,1000,TRUE
3.9,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,189.751,18.8751,1,1000,TRUE
4,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,187.83,18.683,1,1000,TRUE
4.1,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,185.434,18.4434,1,1000,TRUE
4.2,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,182.725,18.1725,1,1000,TRUE
4.3,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,181.308,18.0308,1,1000,TRUE
4.4,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,178.437,17.7437,1,1000,TRUE
4.5,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,178.555,17.7555,1,1000,TRUE
4.6,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,176.2,17.52,1,1000,TRUE
4.7,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,175.089,17.4089,1,1000,TRUE
4.8,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,174.105,17.3105,1,1000,TRUE
4.9,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,171.858,17.0858,1,1000,TRUE
5,316227.766016838,5.5,0.05,1,0.1,200,1000,1,0,10,171.222,17.0222,1,1000,TRUE
1.1,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,83.2242152466368,8.22242152466368,0.223,223,TRUE
1.2,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,62.3203883495146,6.13203883495146,0.103,103,TRUE
1.3,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,43,4.2,0.061,61,TRUE
1.4,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,37.1904761904762,3.61904761904762,0.042,42,TRUE
1.5,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,28.68,2.768,0.025,25,TRUE
1.6,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,18.8666666666667,1.78666666666667,0.015,15,TRUE
1.7,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,301.444444444444,30.0444444444444,0.018,18,TRUE
1.8,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,443.938271604938,44.2938271604938,0.162,162,TRUE
1.9,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,425.942917547569,42.4942917547569,0.473,473,TRUE
2,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,398.085271317829,39.7085271317829,0.774,774,TRUE
2.1,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,367.760655737705,36.6760655737705,0.915,915,TRUE
2.2,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,341.389233954451,34.0389233954451,0.966,966,TRUE
2.3,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,316.733870967742,31.5733870967742,0.992,992,TRUE
2.4,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,298.743975903614,29.7743975903614,0.996,996,TRUE
2.5,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,284.53,28.353,1,1000,TRUE
2.6,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,272.432,27.1432,1,1000,TRUE
2.7,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,260.635,25.9635,1,1000,TRUE
2.8,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,251.464,25.0464,1,1000,TRUE
2.9,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,242.811,24.1811,1,1000,TRUE
3,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,236.706,23.5706,1,1000,TRUE
3.1,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,230.509,22.9509,1,1000,TRUE
3.2,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,224.238,22.3238,1,1000,TRUE
3.3,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,219.287,21.8287,1,1000,TRUE
3.4,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,214.998,21.3998,1,1000,TRUE
3.5,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,212.7,21.17,1,1000,TRUE
3.6,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,207.711,20.6711,1,1000,TRUE
3.7,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,204.136,20.3136,1,1000,TRUE
3.8,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,200.828,19.9828,1,1000,TRUE
3.9,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,198.906,19.7906,1,1000,TRUE
4,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,195.855,19.4855,1,1000,TRUE
4.1,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,193.749,19.2749,1,1000,TRUE
4.2,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,191.747,19.0747,1,1000,TRUE
4.3,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,189.437,18.8437,1,1000,TRUE
4.4,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,187.914,18.6914,1,1000,TRUE
4.5,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,186.329,18.5329,1,1000,TRUE
4.6,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,183.798,18.2798,1,1000,TRUE
4.7,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,182.59,18.159,1,1000,TRUE
4.8,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,180.828,17.9828,1,1000,TRUE
4.9,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,179.441,17.8441,1,1000,TRUE
5,562341.325190349,5.75,0.05,1,0.1,200,1000,1,0,10,178.154,17.7154,1,1000,TRUE
1.1,1e+06,6,0.05,1,0.1,200,1000,1,0,10,82.834008097166,8.1834008097166,0.247,247,TRUE
1.2,1e+06,6,0.05,1,0.1,200,1000,1,0,10,58.1531531531532,5.71531531531532,0.111,111,TRUE
1.3,1e+06,6,0.05,1,0.1,200,1000,1,0,10,40.7307692307692,3.97307692307692,0.052,52,TRUE
1.4,1e+06,6,0.05,1,0.1,200,1000,1,0,10,37.4285714285714,3.64285714285714,0.035,35,TRUE
1.5,1e+06,6,0.05,1,0.1,200,1000,1,0,10,27.15,2.615,0.02,20,TRUE
1.6,1e+06,6,0.05,1,0.1,200,1000,1,0,10,25.75,2.475,0.012,12,TRUE
1.7,1e+06,6,0.05,1,0.1,200,1000,1,0,10,36.2857142857143,3.52857142857143,0.007,7,TRUE
1.8,1e+06,6,0.05,1,0.1,200,1000,1,0,10,412.975609756098,41.1975609756098,0.041,41,TRUE
1.9,1e+06,6,0.05,1,0.1,200,1000,1,0,10,446.172881355932,44.5172881355932,0.295,295,TRUE
2,1e+06,6,0.05,1,0.1,200,1000,1,0,10,424.066037735849,42.3066037735849,0.636,636,TRUE
2.1,1e+06,6,0.05,1,0.1,200,1000,1,0,10,393.430082256169,39.2430082256169,0.851,851,TRUE
2.2,1e+06,6,0.05,1,0.1,200,1000,1,0,10,363.00752688172,36.200752688172,0.93,930,TRUE
2.3,1e+06,6,0.05,1,0.1,200,1000,1,0,10,337.183943089431,33.6183943089431,0.984,984,TRUE
2.4,1e+06,6,0.05,1,0.1,200,1000,1,0,10,316.344064386318,31.5344064386318,0.994,994,TRUE
2.5,1e+06,6,0.05,1,0.1,200,1000,1,0,10,301.04112337011,30.004112337011,0.997,997,TRUE
