"step","patches_neither","patches_I1_only","patches_I2_only","patches_both","occupied_I1","occupied_I2","global_I1","global_I2","mean_N","I1_local_extinctions","I1_recolonizations","I2_local_extinctions","I2_recolonizations"
433.8,140,27,31,2,29,33,6681,9892,7760.495,0,0,0,0
433.9,140,27,31,2,29,33,6728,9950,7762.475,0,0,0,0
434,141,27,30,2,29,32,6792,9991,7764.51,0,0,1,0
434.1,141,27,30,2,29,32,6856,10007,7766.62,0,0,0,0
434.2,141,27,30,2,29,32,6969,10122,7768.615,0,0,0,0
434.3,141,27,30,2,29,32,7072,10087,7770.15,0,0,0,0
434.4,141,27,30,2,29,32,7195,10114,7772.03,0,0,0,0
434.5,140,27,31,2,29,33,7318,10120,7773.88,0,0,0,1
434.6,140,27,31,2,29,33,7448,10191,7775.985,0,0,0,0
434.7,140,27,31,2,29,33,7585,10322,7777.63,0,0,0,0
434.8,139,28,31,2,30,33,7790,10339,7779.035,0,1,0,0
434.9,139,28,31,2,30,33,7945,10445,7780.515,0,0,0,0
435,139,28,31,2,30,33,8129,10523,7781.735,0,0,0,0
435.1,139,28,31,2,30,33,8329,10561,7782.86,0,0,0,0
435.2,139,28,31,2,30,33,8513,10726,7784.265,0,0,0,0
435.3,138,29,31,2,31,33,8696,10784,7785.645,0,1,0,0
435.4,138,29,31,2,31,33,8873,10917,7786.97,0,0,0,0
435.5,139,29,30,2,31,32,9016,10983,7787.97,0,0,1,0
435.6,138,29,31,2,31,33,9061,11130,7789.24,0,0,0,1
435.7,139,29,30,2,31,32,9138,11173,7790.34,0,0,1,0
435.8,139,29,30,2,31,32,9209,11270,7790.73,0,0,0,0
435.9,139,30,29,2,32,31,9196,11367,7791.495,0,1,1,0
436,140,29,29,2,31,31,9204,11387,7792.185,1,0,0,0
436.1,140,29,29,2,31,31,9126,11294,7792.21,0,0,0,0
436.2,140,29,29,2,31,31,9076,11312,7792.98,0,0,0,0
436.3,140,29,29,2,31,31,9023,11252,7793.665,0,0,0,0
436.4,140,29,29,2,31,31,8853,11197,7793.745,0,0,0,0
436.5,141,29,28,2,31,30,8751,11236,7794.895,0,0,1,0
436.6,141,29,28,2,31,30,8620,11129,7795.675,0,0,0,0
436.7,141,29,28,2,31,30,8436,11061,7796.525,0,0,0,0
436.8,141,29,28,2,31,30,8322,10952,7797.195,0,0,0,0
436.9,141,29,28,2,31,30,8220,10812,7797.625,0,0,0,0
437,141,29,28,2,31,30,8102,10802,7799.095,0,0,0,0
437.1,141,29,28,2,31,30,8010,10735,7800.45,0,0,0,0
437.2,141,30,28,1,31,29,7902,10660,7801.535,0,0,1,0
437.3,141,30,28,1,31,29,7773,10559,7802.495,0,0,0,0
437.4,141,30,28,1,31,29,7763,10481,7804.255,0,0,0,0
437.5,141,30,28,1,31,29,7719,10502,7806.055,0,0,0,0
437.6,140,30,29,1,31,30,7719,10476,7807.825,0,0,0,1
437.7,140,30,29,1,31,30,7631,10465,7809.235,0,0,0,0
437.8,140,30,29,1,31,30,7596,10521,7811.11,0,0,0,0
437.9,140,30,29,1,31,30,7595,10604,7812.825,0,0,0,0
438,140,30,29,1,31,30,7599,10704,7814.65,0,0,0,0
438.1,141,29,29,1,30,30,7701,10723,7816.26,1,0,0,0
438.2,141,29,29,1,30,30,7736,10826,7817.605,0,0,0,0
438.3,141,29,29,1,30,30,7882,10922,7819.375,0,0,0,0
438.4,141,29,29,1,30,30,8012,11070,7820.82,0,0,0,0
438.5,142,28,29,1,29,30,8215,11186,7821.755,1,0,0,0
438.6,142,28,29,1,29,30,8406,11363,7822.57,0,0,0,0
438.7,142,28,29,1,29,30,8634,11537,7824.04,0,0,0,0
438.8,142,28,29,1,29,30,8881,11749,7824.97,0,0,0,0
438.9,142,28,29,1,29,30,9209,12007,7826.21,0,0,0,0
439,142,28,29,1,29,30,9570,12165,7826.765,0,0,0,0
439.1,142,28,29,1,29,30,9854,12386,7827.09,0,0,0,0
439.2,143,27,29,1,28,30,10182,12475,7826.82,1,0,0,0
439.3,143,27,29,1,28,30,10498,12570,7826.62,0,0,0,0
439.4,144,26,29,1,27,30,10778,12631,7825.665,1,0,0,0
439.5,144,26,29,1,27,30,11151,12773,7825.125,0,0,0,0
439.6,144,26,29,1,27,30,11549,12779,7824.35,0,0,0,0
439.7,144,26,29,1,27,30,11938,12795,7823.085,0,0,0,0
439.8,144,26,29,1,27,30,12323,12815,7821.915,0,0,0,0
439.9,144,26,29,1,27,30,12678,12837,7820.895,0,0,0,0
440,145,25,29,1,26,30,13072,12815,7820.055,1,0,0,0
440.1,145,25,29,1,26,30,13413,12660,7818.24,0,0,0,0
440.2,145,25,29,1,26,30,13765,12562,7816.165,0,0,0,0
440.3,144,25,30,1,26,31,14079,12403,7814.005,0,0,0,1
440.4,144,25,30,1,26,31,14281,12273,7812.285,0,0,0,0
440.5,143,25,31,1,26,32,14380,12076,7810.025,0,0,0,1
440.6,143,25,31,1,26,32,14619,11933,7808.39,0,0,0,0
440.7,142,25,32,1,26,33,14677,11760,7806.04,0,0,0,1
440.8,141,25,33,1,26,34,14607,11561,7803.87,0,0,0,1
440.9,141,25,33,1,26,34,14645,11423,7802.33,0,0,1,1
441,142,25,32,1,26,33,14504,11235,7800.035,0,0,1,0
441.1,141,25,33,1,26,34,14233,11057,7798.49,0,0,0,1
441.2,142,25,32,1,26,33,14001,10859,7797.11,0,0,1,0
441.3,142,25,32,1,26,33,13756,10697,7795.95,0,0,0,0
441.4,141,26,32,1,27,33,13419,10544,7794.62,0,1,0,0
441.5,141,26,32,1,27,33,13055,10451,7793.52,0,0,0,0
441.6,141,26,32,1,27,33,12743,10323,7792.74,0,0,0,0
441.7,141,26,32,1,27,33,12425,10268,7792.25,0,0,0,0
441.8,141,26,32,1,27,33,12076,10263,7792.08,0,0,0,0
441.9,141,26,32,1,27,33,11716,10182,7791.535,0,0,0,0
442,141,26,32,1,27,33,11377,10171,7792.2,0,0,0,0
442.1,139,27,33,1,28,34,11066,10170,7792.945,0,1,0,1
442.2,138,27,34,1,28,35,10719,10137,7793.08,0,0,0,1
442.3,138,27,34,1,28,35,10411,10031,7793.54,0,0,0,0
442.4,138,27,34,1,28,35,10059,10082,7793.725,0,0,0,0
442.5,138,27,34,1,28,35,9796,10017,7794.635,0,0,0,0
442.6,138,27,34,1,28,35,9565,10048,7795.67,0,0,0,0
442.7,138,27,34,1,28,35,9320,10078,7796.875,0,0,0,0
442.8,139,27,33,1,28,34,9117,10167,7798.005,0,0,1,0
442.9,140,27,32,1,28,33,8961,10223,7799.08,0,0,1,0
443,140,27,32,1,28,33,8805,10349,7800.87,0,0,0,0
443.1,140,27,32,1,28,33,8635,10442,7802.025,0,0,0,0
443.2,140,27,32,1,28,33,8424,10513,7802.73,0,0,0,0
443.3,140,27,32,1,28,33,8310,10604,7804.365,0,0,0,0
443.4,140,27,32,1,28,33,8179,10728,7805.93,0,0,0,0
443.5,140,26,32,2,28,34,8028,10754,7806.93,0,0,0,1
443.6,140,26,32,2,28,34,7908,10800,7808.12,0,0,0,0
443.7,140,27,32,1,28,33,7846,10919,7810.11,0,0,1,0
443.8,140,27,32,1,28,33,7797,10955,7811.54,0,0,0,0
443.9,140,27,32,1,28,33,7687,10940,7812.455,0,0,0,0
444,141,27,31,1,28,32,7606,11064,7814.115,0,0,1,0
444.1,141,27,31,1,28,32,7504,11022,7815.215,0,0,0,0
444.2,141,27,31,1,28,32,7399,10956,7816.175,0,0,0,0
444.3,141,27,31,1,28,32,7355,10998,7818.07,0,0,0,0
444.4,141,27,31,1,28,32,7327,10942,7819.435,0,0,0,0
444.5,141,27,31,1,28,32,7306,10923,7821.355,0,0,0,0
444.6,141,27,31,1,28,32,7284,10923,7822.705,0,0,0,0
444.7,141,27,31,1,28,32,7234,10902,7823.68,0,0,0,0
444.8,141,27,31,1,28,32,7294,10958,7825.41,0,0,0,0
444.9,141,27,31,1,28,32,7373,10965,7826.84,0,0,0,0
445,141,27,31,1,28,32,7396,11002,7828.11,0,0,0,0
445.1,141,27,31,1,28,32,7427,11097,7829.55,0,0,0,0
445.2,140,27,32,1,28,33,7433,11224,7830.745,0,0,0,1
445.3,140,27,32,1,28,33,7556,11346,7832.205,0,0,0,0
445.4,140,27,32,1,28,33,7704,11485,7833.745,0,0,0,0
445.5,139,27,33,1,28,34,7794,11627,7834.97,0,0,0,1
445.6,139,27,34,0,27,34,7951,11779,7836.615,1,0,0,0
445.7,139,27,34,0,27,34,8105,12026,7837.755,0,0,0,0
445.8,139,28,33,0,28,33,8323,12190,7838.24,0,1,1,0
445.9,138,29,33,0,29,33,8463,12440,7838.525,0,1,0,0
446,137,29,34,0,29,34,8568,12746,7838.95,0,0,0,1
446.1,138,28,34,0,28,34,8801,13046,7839.7,1,0,0,0
446.2,138,28,34,0,28,34,8977,13328,7840.37,0,0,0,0
446.3,138,28,34,0,28,34,9246,13623,7840.36,0,0,0,0
446.4,138,28,34,0,28,34,9408,13897,7839.865,0,0,0,0
446.5,138,28,34,0,28,34,9650,14104,7839.265,0,0,0,0
446.6,138,28,34,0,28,34,9883,14315,7838.63,0,0,0,0
446.7,138,28,34,0,28,34,10128,14577,7838.15,0,0,0,0
446.8,138,28,34,0,28,34,10301,14741,7836.955,0,0,0,0
446.9,139,27,34,0,27,34,10511,14944,7835.66,1,0,0,0
447,139,27,34,0,27,34,10696,15103,7834.07,0,0,0,0
447.1,138,27,35,0,27,35,10897,15242,7832.215,0,0,0,1
447.2,138,27,35,0,27,35,11018,15189,7829.795,0,0,0,0
447.3,138,27,35,0,27,35,11124,15103,7827.655,0,0,0,0
447.4,138,27,35,0,27,35,11190,15034,7825.63,0,0,0,0
447.5,138,27,35,0,27,35,11311,14908,7823.485,0,0,0,0
447.6,138,27,35,0,27,35,11405,14760,7821.325,0,0,0,0
447.7,138,27,35,0,27,35,11420,14620,7819.515,0,0,0,0
447.8,137,27,36,0,27,36,11554,14477,7817.66,0,0,0,1
447.9,137,27,36,0,27,36,11612,14363,7815.69,0,0,0,0
448,137,27,36,0,27,36,11684,14157,7814.38,0,0,0,0
448.1,137,27,36,0,27,36,11723,13999,7812.82,0,0,0,0
448.2,138,27,35,0,27,35,11786,13738,7810.97,0,0,1,0
448.3,138,27,35,0,27,35,11871,13471,7809.445,0,0,0,0
448.4,138,27,35,0,27,35,11975,13319,7808.535,0,0,0,0
448.5,137,27,36,0,27,36,11936,13076,7806.78,0,0,0,1
448.6,137,27,36,0,27,36,11979,12821,7805.04,0,0,0,0
448.7,137,27,36,0,27,36,11978,12596,7803.26,0,0,0,0
448.8,137,27,36,0,27,36,12023,12414,7801.93,0,0,0,0
448.9,137,27,36,0,27,36,12061,12183,7800.845,0,0,0,0
449,137,27,36,0,27,36,12069,12037,7799.74,0,0,0,0
449.1,137,27,36,0,27,36,12019,11918,7798.95,0,0,0,0
449.2,137,27,36,0,27,36,11951,11859,7797.75,0,0,0,0
449.3,137,27,35,1,28,36,11944,11728,7796.87,0,1,0,0
449.4,137,27,35,1,28,36,11952,11619,7796.32,0,0,0,0
449.5,137,27,35,1,28,36,11908,11517,7795.07,0,0,0,0
449.6,136,27,35,2,29,37,11961,11381,7794.345,0,1,0,1
449.7,135,28,35,2,30,37,11934,11281,7792.985,0,1,0,0
449.8,135,28,35,2,30,37,11913,11220,7792.66,0,0,0,0
449.9,135,28,35,2,30,37,11890,11211,7792.1,0,0,0,0
450,135,28,35,2,30,37,11904,11218,7792.07,0,0,0,0
450.1,135,28,35,2,30,37,11900,11280,7791.195,0,0,0,0
450.2,135,28,35,2,30,37,11884,11253,7790.09,0,0,0,0
450.3,135,28,35,2,30,37,11902,11286,7789.555,0,0,0,0
450.4,135,28,35,2,30,37,11880,11393,7788.92,0,0,0,0
450.5,134,30,35,1,31,36,11957,11482,7787.695,0,1,1,0
450.6,134,30,35,1,31,36,11999,11683,7786.78,0,0,0,0
450.7,134,30,35,1,31,36,12017,11865,7785.915,0,0,0,0
450.8,134,30,35,1,31,36,12053,12016,7784.9,0,0,0,0
450.9,134,29,35,2,31,37,12076,12129,7784.275,0,0,0,1
451,134,29,35,2,31,37,12016,12401,7783.44,0,0,0,0
451.1,134,30,35,1,31,36,11895,12548,7782.215,0,0,1,0
451.2,134,30,35,1,31,36,11837,12797,7781.49,0,0,0,0
451.3,134,30,35,1,31,36,11751,12956,7780.08,0,0,0,0
451.4,134,30,35,1,31,36,11561,13307,7778.565,0,0,0,0
451.5,134,30,35,1,31,36,11375,13535,7777.045,0,0,0,0
451.6,132,32,35,1,33,36,11257,13750,7775.645,0,2,0,0
451.7,132,32,35,1,33,36,11106,13960,7774.27,0,0,0,0
451.8,132,32,35,1,33,36,10893,14225,7772.35,0,0,0,0
451.9,132,32,35,1,33,36,10730,14417,7770.46,0,0,0,0
452,133,32,34,1,33,35,10470,14685,7768.97,0,0,1,0
452.1,133,32,34,1,33,35,10190,14918,7767.16,0,0,0,0
452.2,133,32,34,1,33,35,10052,15115,7765.395,0,0,0,0
452.3,133,32,34,1,33,35,9949,15251,7764.01,0,0,0,0
452.4,132,32,35,1,33,36,9752,15303,7762.455,0,0,0,1
452.5,133,31,36,0,31,36,9662,15435,7759.955,2,0,0,0
452.6,133,31,36,0,31,36,9616,15404,7758.08,0,0,0,0
452.7,135,30,34,1,31,35,9517,15469,7756.275,1,1,1,0
452.8,135,30,34,1,31,35,9493,15522,7754.91,0,0,0,0
452.9,135,30,34,1,31,35,9457,15553,7753.315,0,0,0,0
453,136,30,32,2,32,34,9464,15474,7751.65,0,1,1,0
453.1,136,30,32,2,32,34,9543,15583,7750.46,0,0,0,0
453.2,137,29,33,1,30,34,9586,15511,7748.99,2,0,0,0
453.3,136,29,34,1,30,35,9698,15408,7747.35,0,0,0,1
453.4,136,29,35,0,29,35,9870,15385,7746.345,1,0,0,0
453.5,136,29,35,0,29,35,10024,15257,7745.15,0,0,0,0
453.6,137,29,34,0,29,34,10234,15198,7743.405,0,0,1,0
453.7,136,29,35,0,29,35,10498,15093,7741.83,0,0,0,1
453.8,136,29,35,0,29,35,10760,15085,7740.375,0,0,0,0
453.9,135,29,36,0,29,36,11011,14959,7738.19,0,0,0,1
454,135,29,36,0,29,36,11272,14826,7736.06,0,0,0,0
454.1,135,29,36,0,29,36,11585,14739,7733.98,0,0,0,0
454.2,135,29,36,0,29,36,11753,14615,7731.505,0,0,0,0
454.3,135,29,36,0,29,36,12037,14466,7729.3,0,0,0,0
454.4,135,29,36,0,29,36,12318,14451,7726.965,0,0,0,0
454.5,134,29,37,0,29,37,12582,14468,7724.665,0,0,0,1
454.6,134,29,37,0,29,37,12869,14415,7721.76,0,0,0,0
454.7,134,29,37,0,29,37,13137,14284,7719.39,0,0,0,0
454.8,134,29,37,0,29,37,13327,14359,7716.645,0,0,0,0
454.9,134,29,37,0,29,37,13623,14320,7713.165,0,0,0,0
455,134,29,37,0,29,37,13853,14275,7710.195,0,0,0,0
455.1,132,29,39,0,29,39,14118,14224,7707.41,0,0,0,2
455.2,132,29,39,0,29,39,14444,14190,7704.395,0,0,0,0
455.3,132,29,39,0,29,39,14684,14119,7701.14,0,0,0,0
455.4,132,29,39,0,29,39,14917,14003,7697.275,0,0,0,0
455.5,132,29,39,0,29,39,15192,13946,7694.05,0,0,0,0
455.6,132,29,39,0,29,39,15399,13845,7690.44,0,0,0,0
455.7,132,29,39,0,29,39,15594,13746,7687.42,0,0,0,0
455.8,132,29,38,1,30,39,15868,13651,7684.44,0,1,0,0
455.9,131,30,38,1,31,39,16169,13547,7681.36,0,1,0,0
456,131,29,38,2,31,40,16431,13484,7677.66,0,0,0,1
456.1,131,29,38,2,31,40,16699,13375,7674.05,0,0,0,0
456.2,131,29,38,2,31,40,16895,13339,7670.825,0,0,0,0
456.3,131,29,38,2,31,40,17181,13288,7667.095,0,0,0,0
456.4,130,29,39,2,31,41,17421,13214,7663.54,0,0,0,1
456.5,130,29,39,2,31,41,17538,13173,7659.95,0,0,0,0
456.6,130,29,39,2,31,41,17625,13102,7655.72,0,0,0,0
456.7,130,29,39,2,31,41,17616,12966,7651.835,0,0,0,0
456.8,130,29,39,2,31,41,17620,12879,7647.545,0,0,0,0
456.9,129,30,39,2,32,41,17576,12811,7643.655,0,1,0,0
457,129,30,39,2,32,41,17611,12769,7640.375,0,0,0,0
457.1,129,30,39,2,32,41,17399,12771,7636.085,0,0,0,0
457.2,128,30,40,2,32,42,17186,12749,7631.35,0,0,0,1
457.3,128,30,40,2,32,42,16965,12769,7627.655,0,0,0,0
457.4,128,30,39,3,33,42,16746,12851,7624.07,0,1,0,0
457.5,128,30,39,3,33,42,16439,12883,7620.835,0,0,0,0
457.6,128,30,39,3,33,42,16126,13025,7617.71,0,0,0,0
457.7,129,30,38,3,33,41,15748,13194,7614.495,0,0,1,0
457.8,129,30,38,3,33,41,15429,13322,7611.455,0,0,0,0
457.9,129,30,37,4,34,41,15074,13493,7608.02,0,1,0,0
458,129,30,38,3,33,41,14621,13797,7604.925,1,0,0,0
458.1,129,30,38,3,33,41,14226,14022,7601.97,0,0,0,0
458.2,129,31,38,2,33,40,13850,14220,7599.065,0,0,1,0
458.3,128,31,40,1,32,41,13366,14510,7596.225,1,0,0,1
458.4,128,31,40,1,32,41,12958,14821,7593.75,0,0,0,0
458.5,126,31,42,1,32,43,12549,15114,7591.645,0,0,0,2
458.6,126,31,42,1,32,43,12126,15353,7588.68,0,0,0,0
458.7,126,31,42,1,32,43,11729,15712,7586.145,0,0,0,0
458.8,126,31,42,1,32,43,11363,16042,7583.875,0,0,0,0
458.9,126,31,42,1,32,43,11115,16433,7581.925,0,0,0,0
459,126,31,42,1,32,43,10832,16818,7579.335,0,0,0,0
459.1,127,31,41,1,32,42,10578,17135,7576.93,0,0,1,0
459.2,127,31,41,1,32,42,10276,17501,7574.215,0,0,0,0
459.3,127,31,41,1,32,42,10061,17829,7571.085,0,0,0,0
459.4,127,31,41,1,32,42,9891,18122,7567.895,0,0,0,0
459.5,127,31,40,2,33,42,9704,18344,7565.105,0,1,0,0
459.6,127,31,40,2,33,42,9613,18617,7562.685,0,0,0,0
459.7,126,32,40,2,34,42,9519,18866,7559.6,0,1,0,0
459.8,126,32,40,2,34,42,9515,19077,7556.76,0,0,0,0
459.9,126,32,41,1,33,42,9567,19352,7554.255,1,0,0,0
460,126,30,41,3,33,44,9560,19584,7551.505,0,0,0,2
460.1,126,30,41,3,33,44,9609,19766,7547.885,0,0,0,0
460.2,126,30,41,3,33,44,9687,19969,7544.635,0,0,0,0
460.3,126,30,42,2,32,44,9849,20103,7541.54,1,0,0,0
460.4,126,30,42,2,32,44,9989,20110,7538.1,0,0,0,0
460.5,126,30,42,2,32,44,10215,20273,7534.655,0,0,0,0
460.6,125,32,42,1,33,43,10389,20208,7531.125,0,1,1,0
460.7,125,32,42,1,33,43,10622,20171,7527.365,0,0,0,0
460.8,125,32,42,1,33,43,10900,19994,7523.365,0,0,0,0
460.9,124,33,42,1,34,43,11082,19882,7520.21,0,1,0,0
461,124,33,41,2,35,43,11356,19711,7516.47,0,1,0,0
461.1,124,34,41,1,35,42,11498,19431,7512.78,0,0,1,0
461.2,123,35,41,1,36,42,11610,19270,7509.095,0,1,0,0
461.3,123,35,41,1,36,42,11712,18966,7504.555,0,0,0,0
461.4,123,35,41,1,36,42,11893,18657,7500.885,0,0,0,0
461.5,123,35,41,1,36,42,12007,18393,7497.71,0,0,0,0
461.6,123,35,41,1,36,42,12081,18090,7493.955,0,0,0,0
461.7,123,35,41,1,36,42,12150,17784,7490.98,0,0,0,0
461.8,123,35,41,1,36,42,12143,17396,7486.88,0,0,0,0
461.9,122,35,42,1,36,43,12197,17037,7484.185,0,0,0,1
462,122,35,42,1,36,43,12196,16689,7481.535,0,0,0,0
462.1,121,35,43,1,36,44,12159,16349,7478.735,0,0,0,1
462.2,121,35,43,1,36,44,11956,16005,7476.045,0,0,0,0
462.3,121,35,43,1,36,44,11854,15661,7473.32,0,0,0,0
462.4,121,35,43,1,36,44,11645,15319,7470.465,0,0,0,0
462.5,121,35,43,1,36,44,11420,15045,7468.375,0,0,1,1
462.6,120,36,43,1,37,44,11198,14758,7466.28,0,1,0,0
462.7,120,36,43,1,37,44,10946,14457,7463.99,0,0,0,0
462.8,120,36,43,1,37,44,10822,14139,7462.9,0,0,0,0
462.9,120,36,43,1,37,44,10723,13955,7462.14,0,0,0,0
463,118,36,45,1,37,46,10523,13771,7460.435,0,0,0,2
463.1,118,36,45,1,37,46,10373,13581,7459.9,0,0,0,0
463.2,118,36,45,1,37,46,10237,13456,7458.82,0,0,0,0
463.3,120,35,43,2,37,45,10171,13342,7458.72,0,0,2,1
463.4,120,36,43,1,37,44,10099,13234,7458.205,0,0,1,0
463.5,121,36,42,1,37,43,10119,13115,7457.46,0,0,1,0
463.6,121,36,42,1,37,43,10141,12984,7457.41,0,0,0,0
463.7,122,35,42,1,36,43,10172,12947,7457.305,1,0,0,0
463.8,122,35,42,1,36,43,10290,12978,7456.655,0,0,0,0
463.9,122,35,42,1,36,43,10515,12977,7456.245,0,0,0,0
464,122,35,42,1,36,43,10804,13089,7456.775,0,0,0,0
464.1,122,35,42,1,36,43,10997,13166,7455.925,0,0,0,0
464.2,122,35,42,1,36,43,11250,13166,7454.76,0,0,0,0
464.3,122,35,42,1,36,43,11512,13327,7454.24,0,0,0,0
464.4,121,35,43,1,36,44,11843,13494,7453.03,0,0,0,1
464.5,122,34,43,1,35,44,12245,13574,7451.41,1,0,1,1
464.6,122,34,43,1,35,44,12635,13715,7450.16,0,0,0,0
464.7,122,34,43,1,35,44,13119,13785,7448.94,0,0,0,0
464.8,123,34,42,1,35,43,13567,13937,7447.245,0,0,1,0
464.9,123,34,42,1,35,43,14038,14081,7444.89,0,0,0,0
465,122,34,43,1,35,44,14532,14236,7442.47,0,0,0,1
465.1,122,34,43,1,35,44,15051,14246,7439.845,0,0,0,0
465.2,122,33,44,1,34,45,15524,14437,7437.4,1,0,0,1
465.3,123,33,43,1,34,44,16049,14650,7434.595,0,0,1,0
465.4,122,34,43,1,35,44,16643,14712,7431.61,0,1,0,0
465.5,121,34,44,1,35,45,17190,14778,7428.33,0,0,0,1
465.6,122,33,44,1,34,45,17649,14960,7425.07,1,0,0,0
465.7,121,34,44,1,35,45,18075,15073,7420.89,0,1,0,0
465.8,121,34,44,1,35,45,18422,15066,7416.585,0,0,0,0
465.9,121,34,43,2,36,45,18740,15056,7411.93,0,1,0,0
466,119,35,44,2,37,46,18946,15076,7407.095,0,1,0,1
466.1,119,35,44,2,37,46,19112,15046,7402.21,0,0,0,0
466.2,119,35,44,2,37,46,19116,15021,7397.26,0,0,0,0
466.3,118,35,45,2,37,47,19093,15148,7392.835,0,0,0,1
466.4,118,35,45,2,37,47,19030,15138,7388.315,0,0,0,0
466.5,118,35,45,2,37,47,18792,15190,7383.675,0,0,0,0
466.6,118,35,45,2,37,47,18532,15307,7378.37,0,0,0,0
466.7,119,34,46,1,35,47,18205,15325,7373.245,2,0,0,0
466.8,119,35,45,1,36,46,17788,15436,7368.825,0,1,1,0
466.9,119,35,45,1,36,46,17366,15448,7364.165,0,0,0,0
467,119,35,45,1,36,46,16898,15541,7359.615,0,0,0,0
467.1,119,35,45,1,36,46,16452,15707,7355.62,0,0,0,0
467.2,119,35,45,1,36,46,15996,15819,7351.515,0,0,0,0
467.3,119,35,45,1,36,46,15431,15978,7347.33,0,0,1,1
467.4,119,35,45,1,36,46,14917,16137,7343.585,0,0,0,0
467.5,119,35,45,1,36,46,14506,16291,7339.785,0,0,0,0
467.6,119,35,45,1,36,46,14076,16525,7337.06,0,0,0,0
467.7,119,35,45,1,36,46,13623,16822,7333.64,0,0,0,0
467.8,120,35,44,1,36,45,13202,17140,7330.48,0,0,1,0
467.9,120,35,44,1,36,45,12743,17336,7326.85,0,0,0,0
468,120,35,44,1,36,45,12388,17628,7323.94,0,0,0,0
468.1,120,35,44,1,36,45,11987,17882,7320.88,0,0,0,0
468.2,120,35,44,1,36,45,11690,18159,7318.645,0,0,0,0
468.3,121,34,44,1,35,45,11366,18513,7315.625,1,0,0,0
468.4,121,34,44,1,35,45,11081,18815,7312.53,0,0,0,0
468.5,121,34,44,1,35,45,10860,18990,7309.41,0,0,0,0
468.6,121,34,44,1,35,45,10662,19216,7306.82,0,0,0,0
468.7,121,34,44,1,35,45,10530,19474,7304.025,0,0,0,0
468.8,121,34,44,1,35,45,10364,19742,7300.95,0,0,0,0
468.9,121,34,44,1,35,45,10241,19959,7297.585,0,0,0,0
469,121,34,44,1,35,45,10151,20243,7294.815,0,0,0,0
469.1,121,34,44,1,35,45,10140,20498,7292.305,0,0,0,0
469.2,121,34,44,1,35,45,10139,20820,7289.75,0,0,0,0
469.3,121,34,44,1,35,45,10287,20991,7286.16,0,0,0,0
469.4,121,34,44,1,35,45,10468,21053,7282.57,0,0,0,0
469.5,121,34,44,1,35,45,10707,21351,7279.285,0,0,0,0
469.6,121,34,44,1,35,45,10973,21498,7276.575,0,0,0,0
469.7,122,34,43,1,35,44,11152,21595,7271.82,0,0,1,0
469.8,122,34,43,1,35,44,11471,21761,7268.59,0,0,0,0
469.9,122,34,43,1,35,44,11824,21938,7264.64,0,0,0,0
470,122,34,43,1,35,44,12190,22016,7260.35,0,0,0,0
470.1,122,34,43,1,35,44,12523,22076,7255.63,0,0,0,0
470.2,121,35,43,1,36,44,12860,22179,7250.85,0,1,0,0
470.3,121,35,43,1,36,44,13238,22221,7244.9,0,0,0,0
470.4,121,35,43,1,36,44,13725,22221,7239.64,0,0,0,0
470.5,121,35,43,1,36,44,14131,22285,7234.165,0,0,0,0
470.6,122,34,43,1,35,44,14418,22321,7228.29,1,0,0,0
470.7,122,34,42,2,36,44,14747,22315,7222.06,0,1,0,0
470.8,122,34,42,2,36,44,15092,22229,7216.445,0,0,0,0
470.9,121,34,43,2,36,45,15413,22171,7210.905,0,0,0,1
471,121,34,43,2,36,45,15670,22177,7205.26,0,0,0,0
471.1,121,34,43,2,36,45,15894,22028,7198.9,0,0,0,0
471.2,121,34,43,2,36,45,16115,21946,7193.22,0,0,0,0
471.3,122,34,42,2,36,44,16204,21860,7187.155,0,0,1,0
471.4,122,34,42,2,36,44,16296,21798,7181.85,0,0,0,0
471.5,122,34,41,3,37,44,16191,21836,7176.305,0,1,0,0
471.6,122,34,41,3,37,44,16149,21781,7169.955,0,0,0,0
471.7,123,33,41,3,36,44,15972,21710,7163.93,1,0,0,0
471.8,123,33,41,3,36,44,15743,21670,7158.095,0,0,0,0
471.9,123,33,41,3,36,44,15480,21747,7152.75,0,0,0,0
472,123,33,41,3,36,44,15174,21620,7146.17,0,0,0,0
472.1,123,33,41,3,36,44,14910,21638,7140.775,0,0,0,0
472.2,122,33,42,3,36,45,14513,21640,7135.295,0,0,0,1
472.3,122,33,42,3,36,45,14250,21542,7129.735,0,0,0,0
472.4,122,33,42,3,36,45,13875,21535,7124.34,0,0,0,0
472.5,122,33,41,4,37,45,13608,21554,7119.81,0,1,0,0
472.6,122,33,41,4,37,45,13253,21388,7114.49,0,0,0,0
472.7,122,33,41,4,37,45,12831,21344,7109.61,0,0,0,0
472.8,122,33,41,4,37,45,12570,21326,7105.905,0,0,0,0
472.9,122,33,41,4,37,45,12308,21314,7101.785,0,0,0,0
473,122,33,41,4,37,45,11981,21210,7097.7,0,0,0,0
473.1,122,33,41,4,37,45,11738,21024,7093.595,0,0,0,0
473.2,122,33,41,4,37,45,11521,20884,7089.79,0,0,0,0
473.3,121,33,42,4,37,46,11268,20795,7086.58,0,0,0,1
473.4,121,33,42,4,37,46,11159,20659,7083.605,0,0,0,0
473.5,120,33,43,4,37,47,11029,20396,7080.485,0,0,0,1
473.6,120,33,44,3,36,47,10841,20190,7077.74,1,0,0,0
