"R0","K","log10K","r","gamma","dt","nsim","t_max","n_patch","alpha","I_init","ext_prob","n_ext","mean_ext_time_index","mean_T_ext","omega_sq","T_osc","omega_logistic_sq","T_osc_logistic","ratio","log10_T_osc","log10_mean_T_ext","log10_ratio","oscillatory","logistic_oscillatory","positive_extinction_time","within_Tosc_window","finite_valid"
3.3,1e+05,5,0.1,1,0.1,1000,200,1,0,10,0.994,994,202.200201207243,20.1200201207243,0.202775,13.9531628605358,0.0694674012855831,23.8390718210552,1.44196841403109,1.14467266332164,1.30362841069379,0.158955747372146,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,1e+05,5,0.1,1,0.1,1000,200,1,0,10,0.998,998,196.400801603206,19.5400801603206,0.2111,13.6752650263277,0.0703719723183391,23.6853609104517,1.42886299627115,1.13593575170429,1.29092634101599,0.154990589311708,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,1e+05,5,0.1,1,0.1,1000,200,1,0,10,0.996,996,192.346385542169,19.1346385542169,0.219375,13.4148648433856,0.0712244897959184,23.5431838949659,1.42637579860907,1.12758630145317,1.28182026298635,0.154233961533185,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,187.493,18.6493,0.2276,13.1702415270967,0.0720293209876543,23.4112826308492,1.41601807086306,1.1195937394966,1.27066253524161,0.151068795745015,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,183.553,18.2553,0.235775,12.9399021301383,0.0727903579254931,23.2885763683847,1.41077573975476,1.11193099159531,1.2613889743591,0.14945798276379,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,180.895,17.9895,0.2439,12.722544195607,0.07351108033241,23.1741314313946,1.41398604897059,1.10457396820125,1.2550190927364,0.150445124535151,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,178.29,17.729,0.251975,12.5170256277583,0.0741946088099934,23.0671369304796,1.41639080459206,1.097501141421,1.24868424001548,0.151183098594481,TRUE,TRUE,TRUE,TRUE,TRUE
4,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,174.975,17.3975,0.26,12.3223401880108,0.07484375,22.9668851502091,1.41186655574784,1.09069319437271,1.24048684516705,0.149793650794347,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,171.747,17.0747,0.267975,12.1375974158953,0.0754610350981559,22.8727555906243,1.40676110888627,1.08413272856105,1.23235308192961,0.148220353368564,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,169.889,16.8889,0.2759,11.9620060607454,0.0760487528344671,22.7842018905412,1.41187856904895,1.07780401811852,1.22760136422541,0.149797346106885,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,168.216,16.7216,0.283775,11.7948603211353,0.0766089778258518,22.7007410417298,1.41770224866812,1.07169280218479,1.22327783039521,0.151585028210418,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,166.584,16.5584,0.2916,11.6355283466289,0.0771435950413223,22.621944437888,1.42308965323413,1.06578610853515,1.21901836960213,0.153232261066984,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,164.276,16.3276,0.299375,11.4834425751046,0.0776543209876543,22.5474304034531,1.42183843331069,1.0600721029788,1.21292235232042,0.152850249341624,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,162.409,16.1409,0.3071,11.3380915691747,0.0781427221172023,22.4768579238231,1.42359936868766,1.05453996013658,1.2079277468753,0.153387786738715,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,161.647,16.0647,0.314775,11.1990130844262,0.0786102308736985,22.4099213569833,1.43447461654815,1.04917975205652,1.20587261973745,0.156692867680933,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,160.49,15.949,0.3224,11.0657881557218,0.0790581597222222,22.3463459514904,1.44128911339707,1.04398235179159,1.20273345804544,0.158751106253855,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,158.208,15.7208,0.329975,10.9380360294849,0.079487713452728,22.2858840306322,1.43725984789432,1.03893934959089,1.19647464264138,0.157535293050494,TRUE,TRUE,TRUE,TRUE,TRUE
5,1e+05,5,0.1,1,0.1,1000,200,1,0,10,1,1000,156.879,15.5879,0.3375,10.8154098025963,0.0799,22.2283117298056,1.44126762503794,1.03404297977459,1.19278761102959,0.158744631254996,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.233,233,78.6309012875536,7.76309012875536,0.00697500000000001,75.2328929857456,0.00702479338842976,74.9657845885256,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.099,99,54.3636363636364,5.33636363636364,0.0164,49.0634343032726,0.0149305555555556,51.4211617600863,0.10876457614806,1.69075794433427,0.72724541608939,-0.963512528244876,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.058,58,48.5,4.75,0.025775,39.1363691107385,0.0215976331360947,42.7540034979868,0.121370482442038,1.59258053138034,0.676693609624867,-0.915886921755471,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.041,41,36.2926829268293,3.52926829268293,0.0351,33.5371621084639,0.0272959183673469,38.0304104839824,0.105234553873962,1.5255263101252,0.547684674399302,-0.977841635725901,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.028,28,28.7142857142857,2.77142857142857,0.044375,29.8270763103754,0.0322222222222222,35.0027466133739,0.0929165347146186,1.47461068532654,0.442703689915969,-1.03190699541057,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.012,12,27.5,2.65,0.0536,27.1392269947458,0.0365234375,32.8771411034376,0.097644638165746,1.43359747351173,0.423245873936808,-1.01035159957492,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.01,10,28.1,2.71,0.062775,25.0776309952485,0.0403114186851211,31.2943421886124,0.10806443401745,1.39928650766563,0.432969290874406,-0.966317216791229,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.005,5,27.8,2.68,0.0719,23.4323272070016,0.0436728395061729,30.0658961839422,0.114371909214345,1.36981542316667,0.428134794028789,-0.941680629137885,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.007,7,19.8571428571429,1.88571428571429,0.080975,22.0802705249964,0.0466759002770083,29.0826191939345,0.0854026803512,1.34400439001701,0.275475891191593,-1.06852849882541,TRUE,TRUE,TRUE,TRUE,TRUE
2,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.004,4,17.25,1.625,0.09,20.943951023932,0.049375,28.2765430735357,0.077588034757299,1.32105861363845,0.210853365314893,-1.11020524832356,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.002,2,169.5,16.85,0.098975,19.9717956228954,0.0518140589569161,27.6029857290961,0.843689787245941,1.30041711314599,1.22659990520736,-0.0738172079386364,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.002,2,185,18.4,0.1079,19.1279816297138,0.0540289256198347,27.0312856915466,0.961941534459501,1.28166914601666,1.26481782300954,-0.0168513230071231,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.045,45,313.666666666667,31.2666666666667,0.116775,18.3867482751362,0.0560491493383743,26.5396600436888,1.70050006661306,1.2645049303782,1.4950815836594,0.230576653281197,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.149,149,298.281879194631,29.7281879194631,0.1256,17.7290330108458,0.0578993055555556,26.1121836148708,1.67680819936861,1.24868504865753,1.47316843760849,0.224483388950959,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.337,337,288.507418397626,28.7507418397626,0.134375,17.1403872533621,0.0596,25.7369298308887,1.67736827731959,1.23402062972827,1.45864905503465,0.224628425306378,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.538,538,279.635687732342,27.8635687732342,0.1431,16.6096335707324,0.0611686390532544,25.4047812296024,1.6775546946642,1.22036005147823,1.44503674020219,0.224676688723962,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.715,715,266.311888111888,26.5311888111888,0.151775,16.1279715099649,0.0626200274348423,25.1086429848917,1.64504189474765,1.20757974758562,1.42375671031298,0.216176962727355,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.847,847,254.223140495868,25.3223140495868,0.1604,15.6883650528713,0.0639668367346939,24.8429079981172,1.61408240847584,1.19557768638404,1.40350339064412,0.207925704260074,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.902,902,245.246119733925,24.4246119733925,0.168975,15.2851125448538,0.0652199762187872,24.6030840516878,1.59793471600023,1.18426864080035,1.38782767293726,0.203559032136906,TRUE,TRUE,TRUE,TRUE,TRUE
3,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.938,938,236.208955223881,23.5208955223881,0.1775,14.9135381551877,0.0663888888888889,24.3855282702592,1.57715059147157,1.17358068966256,1.37145385282194,0.197873163159386,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.977,977,227.243602865916,22.6243602865916,0.185975,14.5697662649023,0.0674817898022893,24.1872543704912,1.55282932308203,1.16345258466791,1.35457630818968,0.191123723521777,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.985,985,220.689340101523,21.9689340101523,0.1944,14.2505536684652,0.068505859375,24.0057903524769,1.54161968168065,1.15383173806299,1.34180898433333,0.187977246270345,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.99,990,214.733333333333,21.3733333333333,0.202775,13.9531628605358,0.0694674012855831,23.8390718210552,1.53179128968559,1.14467266332164,1.32987225896244,0.185199595640801,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.998,998,208.084168336673,20.7084168336673,0.2111,13.6752650263277,0.0703719723183391,23.6853609104517,1.51429729469955,1.13593575170429,1.31614689818444,0.180211146480152,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.999,999,202.530530530531,20.1530530530531,0.219375,13.4148648433856,0.0712244897959184,23.5431838949659,1.50229266476657,1.12758630145317,1.3043408481771,0.176754546723938,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,0.999,999,199.001001001001,19.8001001001001,0.2276,13.1702415270967,0.0720293209876543,23.4112826308492,1.50339688602999,1.1195937394966,1.29666738585806,0.177073646361459,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,193.358,19.2358,0.235775,12.9399021301383,0.0727903579254931,23.2885763683847,1.48654911038299,1.11193099159531,1.28411025294388,0.172179261348576,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,189.643,18.8643,0.2439,12.722544195607,0.07351108033241,23.1741314313946,1.48274588085249,1.10457396820125,1.27564069441495,0.171066726213705,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,186.588,18.5588,0.251975,12.5170256277583,0.0741946088099934,23.0671369304796,1.48268450923702,1.097501141421,1.26854989159046,0.17104875016946,TRUE,TRUE,TRUE,TRUE,TRUE
4,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,183.905,18.2905,0.26,12.3223401880108,0.07484375,22.9668851502091,1.48433655628141,1.09069319437271,1.26222557777127,0.171532383398566,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,181.229,18.0229,0.267975,12.1375974158953,0.0754610350981559,22.8727555906243,1.48488200608774,1.08413272856105,1.25582467302845,0.171691944467403,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,179.504,17.8504,0.2759,11.9620060607454,0.0760487528344671,22.7842018905412,1.49225806351813,1.07780401811852,1.2516479524284,0.173843934309879,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,176.652,17.5652,0.283775,11.7948603211353,0.0766089778258518,22.7007410417298,1.48922492693913,1.07169280218479,1.24465309909826,0.172960296913473,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,175,17.4,0.2916,11.6355283466289,0.0771435950413223,22.621944437888,1.49541984529145,1.06578610853515,1.2405492482826,0.174763139747453,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,172.595,17.1595,0.299375,11.4834425751046,0.0776543209876543,22.5474304034531,1.49428186606696,1.0600721029788,1.23450462906021,0.174432526081409,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,171.001,17.0001,0.3071,11.3380915691747,0.0781427221172023,22.4768579238231,1.49937931761098,1.05453996013658,1.23045147604418,0.175911515907603,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,168.502,16.7502,0.314775,11.1990130844262,0.0786102308736985,22.4099213569833,1.49568536742702,1.04917975205652,1.22401999694766,0.17484024489114,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,167.36,16.636,0.3224,11.0657881557218,0.0790581597222222,22.3463459514904,1.50337235503628,1.04398235179159,1.2210489116929,0.177066559901308,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,165.946,16.4946,0.329975,10.9380360294849,0.079487713452728,22.2858840306322,1.50800380941667,1.03893934959089,1.21734178821121,0.178402438620327,TRUE,TRUE,TRUE,TRUE,TRUE
5,177827.941003892,5.25,0.1,1,0.1,1000,200,1,0,10,1,1000,165.73,16.473,0.3375,10.8154098025963,0.0799,22.2283117298056,1.52310456105376,1.03404297977459,1.21677269842904,0.182729718654446,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.244,244,79.6639344262295,7.86639344262295,0.00697500000000001,75.2328929857456,0.00702479338842976,74.9657845885256,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.104,104,57.3653846153846,5.63653846153846,0.0164,49.0634343032726,0.0149305555555556,51.4211617600863,0.114882672637584,1.69075794433427,0.751012474803636,-0.93974546953063,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.063,63,49.6984126984127,4.86984126984127,0.025775,39.1363691107385,0.0215976331360947,42.7540034979868,0.124432628281428,1.59258053138034,0.687514805823362,-0.905065725556976,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.033,33,35.7878787878788,3.47878787878788,0.0351,33.5371621084639,0.0272959183673469,38.0304104839824,0.103729345599875,1.5255263101252,0.541427948184067,-0.984098361941136,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.018,18,38.4444444444444,3.74444444444444,0.044375,29.8270763103754,0.0322222222222222,35.0027466133739,0.125538433786819,1.47461068532654,0.573387391432014,-0.901223293894526,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.02,20,22.35,2.135,0.0536,27.1392269947458,0.0365234375,32.8771411034376,0.0786684160316482,1.43359747351173,0.329397879361043,-1.10419959415069,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.01,10,26.8,2.58,0.062775,25.0776309952485,0.0403114186851211,31.2943421886124,0.102880531278606,1.39928650766563,0.41161970596323,-0.987666801702405,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.012,12,24.3333333333333,2.33333333333333,0.0719,23.4323272070016,0.0436728395061729,30.0658961839422,0.0995775328980612,1.36981542316667,0.367976785294594,-1.00183863787208,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.006,6,18.1666666666667,1.71666666666667,0.080975,22.0802705249964,0.0466759002770083,29.0826191939345,0.0777466319863828,1.34400439001701,0.234685974321529,-1.10931841569548,TRUE,TRUE,TRUE,TRUE,TRUE
2,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.004,4,17,1.6,0.09,20.943951023932,0.049375,28.2765430735357,0.0763943726841098,1.32105861363845,0.204119982655925,-1.11693863098253,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.002,2,7,0.6,0.098975,19.9717956228954,0.0518140589569161,27.6029857290961,0.0300423663114282,1.30041711314599,-0.221848749616356,-1.52226586276235,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.001,1,19,1.8,0.1079,19.1279816297138,0.0540289256198347,27.0312856915466,0.094102976197125,1.28166914601666,0.255272505103306,-1.02639664091335,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.001,1,314,31.3,0.116775,18.3867482751362,0.0560491493383743,26.5396600436888,1.70231296647085,1.2645049303782,1.49554433754645,0.231039407168244,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.038,38,311.421052631579,31.0421052631579,0.1256,17.7290330108458,0.0578993055555556,26.1121836148708,1.75091925454523,1.24868504865753,1.49195116726295,0.243266118605424,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.146,146,307.294520547945,30.6294520547945,0.134375,17.1403872533621,0.0596,25.7369298308887,1.78697549839701,1.23402062972827,1.48613922757028,0.252118597842004,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.35,350,293.54,29.254,0.1431,16.6096335707324,0.0611686390532544,25.4047812296024,1.76126703069164,1.22036005147823,1.46618525705605,0.24582520557782,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.533,533,283.992495309568,28.2992495309568,0.151775,16.1279715099649,0.0626200274348423,25.1086429848917,1.75466886914277,1.20757974758562,1.45177491860253,0.244195171016907,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.715,715,271.897902097902,27.0897902097902,0.1604,15.6883650528713,0.0639668367346939,24.8429079981172,1.72674399903973,1.19557768638404,1.43280564175952,0.237227955375473,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.848,848,260.470518867925,25.9470518867925,0.168975,15.2851125448538,0.0652199762187872,24.6030840516878,1.69753750982542,1.18426864080035,1.41408802029499,0.22981937949464,TRUE,TRUE,TRUE,TRUE,TRUE
3,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.893,893,252.539753639418,25.1539753639418,0.1775,14.9135381551877,0.0663888888888889,24.3855282702592,1.68665377070108,1.17358068966256,1.40060663122848,0.227025941565925,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.948,948,242.161392405063,24.1161392405063,0.185975,14.5697662649023,0.0674817898022893,24.1872543704912,1.65521799060021,1.16345258466791,1.38230778270737,0.218855198039466,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.969,969,234.165118679051,23.3165118679051,0.1944,14.2505536684652,0.068505859375,24.0057903524769,1.63618287473994,1.15383173806299,1.36766358082851,0.21383184276552,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.988,988,228.568825910931,22.7568825910931,0.202775,13.9531628605358,0.0694674012855831,23.8390718210552,1.63094796631788,1.14467266332164,1.35711276887357,0.212440105551928,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.99,990,220.606060606061,21.9606060606061,0.2111,13.6752650263277,0.0703719723183391,23.6853609104517,1.60586328808454,1.13593575170429,1.34164432144039,0.205708569736104,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.998,998,215.639278557114,21.4639278557114,0.219375,13.4148648433856,0.0712244897959184,23.5431838949659,1.60001074228449,1.12758630145317,1.3317091999211,0.204122898467935,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.994,994,210.609657947686,20.9609657947686,0.2276,13.1702415270967,0.0720293209876543,23.4112826308492,1.59153996922859,1.1195937394966,1.32141128926949,0.201817549772891,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,0.999,999,204.149149149149,20.3149149149149,0.235775,12.9399021301383,0.0727903579254931,23.2885763683847,1.56994347488916,1.11193099159531,1.30781500770795,0.195884016112641,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,201.139,20.0139,0.2439,12.722544195607,0.07351108033241,23.1741314313946,1.57310516609647,1.10457396820125,1.30133172548993,0.196757757288681,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,196.561,19.5561,0.251975,12.5170256277583,0.0741946088099934,23.0671369304796,1.56235998723463,1.097501141421,1.2912822493597,0.193781107938704,TRUE,TRUE,TRUE,TRUE,TRUE
4,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,194.446,19.3446,0.26,12.3223401880108,0.07484375,22.9668851502091,1.5698803721408,1.09069319437271,1.2865597539803,0.195866559607598,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,190.598,18.9598,0.267975,12.1375974158953,0.0754610350981559,22.8727555906243,1.56207191179124,1.08413272856105,1.27783375181246,0.193701023251419,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,187.659,18.6659,0.2759,11.9620060607454,0.0760487528344671,22.7842018905412,1.56043224733469,1.07780401811852,1.27104893482544,0.193244916706916,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,186.061,18.5061,0.283775,11.7948603211353,0.0766089778258518,22.7007410417298,1.56899696106097,1.07169280218479,1.26731490460173,0.195622102416938,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,183.04,18.204,0.2916,11.6355283466289,0.0771435950413223,22.621944437888,1.56451855538423,1.06578610853515,1.26016682683436,0.194380718299209,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,181.591,18.0591,0.299375,11.4834425751046,0.0776543209876543,22.5474304034531,1.57262074346512,1.0600721029788,1.25669610285605,0.196623999877252,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,179.136,17.8136,0.3071,11.3380915691747,0.0781427221172023,22.4768579238231,1.5711286058432,1.05453996013658,1.25075169611356,0.196211735976983,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,316227.766016838,5.5,0.1,1,0.1,1000,200,1,0,10,1,1000,178.052,17.7052,0.314775,11.1990130844262,0.0786102308736985,22.4099213569833,1.58096073881917,1.04917975205652,1.24810083696286,0.198921084906336,TRUE,TRUE,TRUE,TRUE,TRUE
